ID	Giocatore	Squadra	Ruolo	Ruolo Mod. Av.	Fuori lista	Quotazione	Presenze	Media	Media recente	Media pagella	Media recente pagella	Somma bonus malus	Somma bonus malus ultime 5
171	BISSECK	inter	D	D		10	6	6,58	7,33	6,25	6,5	2	2
6	BONFANTI GI.	pisa	D	D		3	8	5,44	5,25	5,5	5,5	-0,5	-0,5
750	BONIFAZI	bologna	D	D		1							
3896	BRADARIC	verona	D	E		7	13	5,65	5,5	5,69	5,5	-0,5	-0,5
211	BREMER	juventus	D	D		9	7	6,36	6	6,07	6	2	2
4316	BRITSCHGI	parma	D	E		9	12	5,92	5,7	5,83	5,8	1	0
246	BUONGIORNO	napoli	D	D		11	13	6	5,9	5,96	6	0,5	-0,5
217	CABAL	juventus	D	E		10	5	7,1	7,5	6	6	5,5	5,5
352	CALABRESE		D	D	*	2							
573	CALABRESI	pisa	D	E		5	12	5,58	5,13	5,71	5,38	-1,5	-1,5
35	CALABRIA		D	E	*	8							
212	CAMBIASO	juventus	D	E		11	15	6,13	6,2	5,9	6,1	3,5	0,5
3985	CANDE	sassuolo	D	D		5	9	5,56	5,33	5,67	5,5	-1	-1
574	CANESTRELLI	pisa	D	D		9	17	5,82	5,8	5,85	5,8	-0,5	0
575	CARACCIOLO	pisa	D	D		7	17	5,68	5,4	5,79	5,6	-2	-1
172	CARLOS AUGUSTO	inter	D	E		11	12	6,17	6,88	5,88	6,13	3,5	3
36	CASALE	bologna	D	D		3	4	5,5	5,5	5,5	5,5	0	0
360	CASSANDRO		D	E	*	3							
492	CECCHERINI	cremonese	D	D		2	4	5,25	5	5,5	5,5	-1	-1
322	CELIK	roma	D	D		10	14	6,04	5	5,86	5,25	2,5	-1
4319	CHAM	verona	D	E		2	3	5,67		5,67	-1	0	0
609	CINQUEGRANO		D	D	*	1							
289	CIRCATI	parma	D	D		11	11	6,32	6	6,09	6,5	2,5	2,5
543	COCO	torino	D	D		13	14	6,29	5,83	6,04	6	3,5	-0,5
107	COMUZZO	fiorentina	D	D		6	11	5,5	5,7	5,5	5,7	0	0
576	COPPOLA	pisa	D	D		1							
37	CORAZZA		D	E	*	6							
213	COSTA		D	E	*	10							
290	COULIBALY WO.	sassuolo	D	E		7	7	5,86	6	5,86	6	0	0
760	CURTO		D	D	*	2							
214	DANILO		D	D	*	1							
173	DARMIAN	inter	D	E		2	1	5,5		5,5	-1	0	0
38	DE SILVESTRI	bologna	D	E		3	5	5,5	5,5	5,7	5,83	-1	-1
174	DE VRIJ	inter	D	D		4	2	6,5		6,5	-1	0	0
142	DE WINTER	milan	D	D		8	8	5,88	6	5,88	6	0	0
291	DEL PRATO	parma	D	E		10	15	6	5,75	5,9	5,88	1,5	-0,5
537	DELLAVALLE		D	D	*	2							
1461	DENOON	pisa	D	D		1	2	5,25		5,5	-1	-0,5	-0,5
292	DI CHIARA		D	E	*	2							
248	DI LORENZO	napoli	D	E		13	16	6,09	6,6	6,06	6,4	0,5	0
76	DI PARDO	cagliari	D	E		1	1	5,5		5,5	-1	0	0
4458	DIEGO CARLOS	como	D	D		9	12	5,79	5,75	5,92	5,88	-1,5	-0,5
175	DIMARCO	inter	D	E		20	15	6,97	6,38	6,27	6,13	10,5	1
1069	DJALO		D	D	*	4							
7	DJIMSITI	atalanta	D	D		7	15	5,73	5,5	5,77	5,5	-0,5	0
108	DODO	fiorentina	D	E		9	17	5,74	6	5,74	5,8	0	1
610	DOIG	sassuolo	D	E		8	15	5,67	5,8	5,8	5,8	-2	0
362	DOSSENA	como	D	E		1							
176	DUMFRIES	inter	D	E		10	11	6		5,77	-1	2,5	-0,5
687	EBOSSE	verona	D	D		1	1	4,5		4,5	-1	0	0
659	EHIZIBUE	udinese	D	E		6	9	5,5	5,5	5,56	5,5	-0,5	-0,5
462	EMERSON ROYAL		D	E	*	7							
39	ERLIC		D	D	*	5							
389	ERRORE		D	D	*	1							
427	ESPOSITO		D	D	*	3							
580	ESTEVES TO.	pisa	D	E		1							
1860	ESTUPINAN	milan	D	E		5	6	5,67		5,75	-1	-0,5	-1,5
388	FARES		D	E	*	2							
4459	FAYE	cremonese	D	D		4	5	5,6		5,7	-1	-0,5	-0,5
363	FELLIPE JACK		D	D	*	6							
764	FLORIANI	cremonese	D	E		5	10	5,55	6	5,65	6	-1	0
493	FOLINO	cremonese	D	D		6	3	7,17	6	6,17	6	3	3
177	FONTANAROSA		D	D	*	1							
109	FORTINI	fiorentina	D	E		7	11	5,77	5,7	5,77	5,7	0	0
688	FRESE	verona	D	E		6	14	5,5	5,63	5,82	6	-4,5	-1,5
463	GABBIA	milan	D	D		11	15	6,03	6	6,1	6,13	-1	-0,5
428	GALLO	lecce	D	E		7	16	5,72	5,5	5,72	5,6	0	-0,5
429	GASPAR	lecce	D	D		8	15	5,7	5,75	5,87	5,88	-2,5	-0,5
215	GATTI	juventus	D	D		9	10	6,15		6	-1	1,5	2,5
689	GHILARDI	roma	D	D		2	2	5,5	5,5	5,5	5,5	0	0
660	GIANETTI		D	D	*	7							
390	GIGOT	lazio	D	D		1							
216	GIL PUCHE		D	D	*	1							
1458	GILA	lazio	D	D		10	16	5,91	5,38	6,03	5,75	-2	-1,5
8	GODFREY		D	D	*	6							
3949	GOGLICHIDZE	udinese	D	D		4	6	5,67		5,83	-1	-1	-1
364	GOLDANIGA	como	D	D		1							
1068	GONZALEZ FA.		D	D	*	6							
110	GOSENS	fiorentina	D	E		6	10	5,85	5,5	5,6	5,5	2,5	2,5
430	GUILBERT	lecce	D	E		1							
4222	GUTIERREZ	napoli	D	E		6	5	5,8	5,75	5,8	5,75	0	0
293	HAINAUT		D	E	*	6							
538	HAVERI		D	D	*	2							
4109	HEGGEM	bologna	D	D		10	13	5,96	5,38	6,04	5,63	-1	-1
324	HERMOSO	roma	D	D		10	13	6,08	6	6	6,13	1	-0,5
9	HIEN	atalanta	D	D		10	15	5,9	6,88	5,93	6,25	-0,5	2,5
40	HOLM	bologna	D	E		12	7	7,07	5,5	6,21	5,5	6	2
391	HYSAJ	lazio	D	E		2	2	5,75		5,75	-1	0	0
757	IDRISSI	cagliari	D	E		10	12	6,13	5,9	5,92	5,9	2,5	0
3986	IDZES	sassuolo	D	D		10	16	5,91	5,8	5,94	5,9	-0,5	-0,5
41	ILIC		D	D	*	3							
539	ISMAJLI	torino	D	D		9	10	5,85	6,33	5,95	6,33	-1	0
431	JEAN	lecce	D	D		1							
461	JIMENEZ		D	E	*	8	1	5		5,5	-1	-0,5	-0,5
1460	JOAO MARIO	juventus	D	E		4	6	5,83		5,92	-1	-0,5	-0,5
249	JUAN JESUS	napoli	D	D		7	10	5,8	5,75	6	6,25	-2	-1
1074	KABASELE	udinese	D	D		10	11	6,14	6	5,95	6,13	2	-0,5
218	KALULU	juventus	D	D		14	17	6,21	6,9	6	6,2	3,5	3,5
661	KAMARA	udinese	D	E		8	11	5,86	6	5,86	6	0	0,5
392	KAMENOVIC	lazio	D	E		1							
219	KELLY	juventus	D	D		13	15	6,2	6,3	6,1	6,3	1,5	0
365	KEMPF	como	D	D		13	11	6,64	6	6,14	6	5,5	0
10	KOLASINAC	atalanta	D	D		4	4	5,63	5,63	5,75	5,75	-0,5	-0,5
4272	KOSPO	fiorentina	D	D		1							
11	KOSSOUNOU	atalanta	D	D		9	10	6,1	7	5,8	6	3	3
4299	KOUADIO	fiorentina	D	D		1	2	5,75		5,75	-1	0	0
434	KOUASSI	lecce	D	D		1	4	5,38		5,38	-1	0	0
761	KOVACIK		D	E	*	5							
662	KRISTENSEN	udinese	D	D		6	8	6,19	5,5	5,81	5,5	3	0
484	KUMBULLA		D	D	*	2							
4404	LAMPTEY	fiorentina	D	E		1	1	5,5		5,5	-1	0	0
405	LAZZARI	lazio	D	E		6	7	5,64	5,5	5,79	6	-1	-0,5
294	LEONI		D	D	*	10							
295	LOVIK	parma	D	E		5	6	5,67	6	5,67	6	0	0
42	LUCUMI	bologna	D	D		11	12	6,17	5,67	6	5,67	2	3
78	LUPERTO	cagliari	D	D		11	13	6,12	5,88	5,92	5,88	2,5	-0,5
577	LUSUARDI	pisa	D	D		1	3	5,33		5,5	-1	-0,5	-0,5
43	LYKOGIANNIS	bologna	D	E		3	5	5,6		5,8	-1	-1	-1
326	MANCINI	roma	D	D		11	17	6	5,9	6,06	6	-1	-0,5
485	MANNINI		D	E	*	1							
1059	MARCANDALLI	genoa	D	D		6	11	5,64	5,9	5,73	5,9	-1	0
112	MARI	fiorentina	D	D		3	10	5,35	4,75	5,5	5	-1,5	-0,5
250	MARIANUCCI	napoli	D	D		1	1	5,5		5,5	-1	0	0
540	MARIPAN	torino	D	D		11	16	6,09	5,9	5,94	5,9	2,5	0
143	MARTIN	genoa	D	E		13	13	6,35	6,13	5,96	5,88	5	4
393	MARUSIC	lazio	D	E		11	16	5,97	5,9	5,94	5,9	0,5	0
541	MASINA	torino	D	D		4	5	5,5	6	5,3	6	1	1
251	MAZZOCCHI	napoli	D	E		2	1	6	6	6	6	0	0
4929	MBAMBI	pisa	D	D		1							
84	MINA	cagliari	D	D		9	11	6,09	5,5	5,91	6	2	-1
44	MIRANDA	bologna	D	E		11	13	6,12	5,7	6,04	5,9	1	-1
611	MIRANDA KE.		D	D	*	4							
612	MISSORI		D	E	*	6							
220	MONTERO		D	D	*	2							
367	MORENO	como	D	E		8	4	7	8,25	6,38	6,75	2,5	2,5
496	MORETTI		D	D	*	2							
613	MUHAREMOVIC	sassuolo	D	D		13	14	6,5	7,7	6,21	6,4	4	6,5
1084	MULLEN		D	D	*	3							
327	N'DICKA	roma	D	D		9	15	5,83	5,67	5,93	5,83	-1,5	-0,5
542	N'GUESSAN		D	D	*	1							
1674	NDABA	lecce	D	E		3	3	5,83	6	5,83	6	0	0
497	NDIAYE		D	D	*	5							
3894	NDIAYE NI.	parma	D	D		2	7	5,29		5,57	-1	-2	-1,5
4304	NELSSON	verona	D	D		8	16	5,72	5,6	5,81	5,7	-1,5	-0,5
4409	NKOUNKOU	torino	D	E		7	6	5,83	5,5	5,83	5,75	0	0,5
144	NORTON-CUFFY	genoa	D	D		10	16	6	6,75	5,88	6	2	2
1464	NUNEZ	verona	D	D		5	13	5,54	5,2	5,85	5,8	-4	-3
395	NUNO TAVARES	lazio	D	E		6	9	5,67	5,5	5,72	5,75	-0,5	-0,5
252	OBARETIN		D	D	*	1							
79	OBERT	cagliari	D	D		8	14	5,75	5,75	5,89	5,88	-2	-0,5
614	ODENTHAL	sassuolo	D	D		1							
4466	ODOGU	milan	D	D		2							
253	OLIVERA	napoli	D	E		7	10	5,6	5,67	5,7	5,83	-1	-0,5
300	OSORIO		D	D	*	7							
1859	OSTIGARD	genoa	D	D		13	12	6,63	5,5	5,96	5,5	8	10
145	OTOA	genoa	D	D		3	5	5,6	5,75	5,7	5,75	-0,5	-0,5
690	OYEGOKE	verona	D	E		1	1	5	5	5	5	0	0
178	PALACIOS	inter	D	D		1							
663	PALMA	udinese	D	D		2	3	5,5		5,5	-1	0	0
113	PARISI	fiorentina	D	E		8	9	5,89	6,2	5,94	6,1	-0,5	0,5
396	PATRIC	lazio	D	D		3	2	6	6	6	6	0	0
179	PAVARD		D	D	*	11	1	6,5		6,5	-1	0	0
464	PAVLOVIC	milan	D	D		16	16	6,56	6	6,16	6,1	6,5	0
615	PAZ YE.	sassuolo	D	E		1							
397	PELLEGRINI LU.	lazio	D	E		8	13	5,73	5,5	5,81	5,75	-1	-1
432	PEREZ MA.	lecce	D	E		1							
1459	PEZZELLA	cremonese	D	E		7	12	5,75	5,5	5,83	5,75	-1	-1
616	PIERAGNOLO	sassuolo	D	E		1							
82	PINTUS	cagliari	D	D		1							
114	PONGRACIC	fiorentina	D	D		7	15	5,57	5,38	5,77	5,63	-3	-1
664	PONTES ESTEVES		D	D	*	3							
45	POSCH	como	D	D		8	6	6,33	5,5	5,83	5,5	3	0
578	PRIMASSO		D	D	*	1							
394	PROVSTGAARD	lazio	D	D		6	6	5,92	6	5,92	6	0	0
499	QUAGLIATA		D	E	*	6							
3846	RAMON	como	D	D		11	14	6,25	7,3	6,04	6,3	3	2
115	RANIERI	fiorentina	D	D		7	15	5,73	5,5	5,7	5,63	0,5	-0,5
500	RAVANELLI		D	D	*	6							
330	RENSCH	roma	D	E		5	5	5,9	5,67	5,9	5,67	0	0
691	RIGO		D	D	*	1							
221	RIZZO		D	D	*	1							
765	ROCCHETTI		D	E	*	6							
4402	RODRIGUEZ JU.	cagliari	D	D		3	3	5,83	5,83	6	6	-0,5	-0,5
617	ROMAGNA	sassuolo	D	D		2	3	5,67		5,67	-1	0	0
398	ROMAGNOLI	lazio	D	D		9	15	5,8	5,8	5,9	6	-1,5	-1
222	ROUHI	juventus	D	D		1							
254	RRAHMANI	napoli	D	D		12	9	6,22	6,2	6,22	6,2	0	0
618	RUAN		D	D	*	6							
223	RUGANI	juventus	D	D		4	4	5,63	6	5,63	6	0	0
399	RUGGERI		D	D	*	1							
579	RUS		D	D	*	6							
146	SABELLI	genoa	D	E		1	4	4,88		5,38	-1	-2	-2
368	SALA MA.	como	D	E		1							
603	SALAH-EDDINE		D	E	*	8							
321	SANGARE	roma	D	D		1							
224	SAVONA		D	E	*	6							
729	SAZONOV	torino	D	D		1							
12	SCALVINI	atalanta	D	D		5	4	6,88		6,13	-1	3	3
544	SCHUURS	torino	D	D		1							
435	SCOTT		D	D	*	6							
4301	SIEBERT	lecce	D	D		1	2	4,75	5	4,75	5	0	0
692	SLOTSAGER	verona	D	D		1							
369	SMOLCIC	como	D	E		5	11	5,55	5,17	5,82	5,5	-3	-1
665	SOLET	udinese	D	D		11	17	6	6,1	5,88	5,9	2	1
255	SPINAZZOLA	napoli	D	E		13	11	6,45	5,67	6,05	5,67	4,5	0
180	STABILE		D	D	*	1							
181	STANTE		D	D	*	1							
693	TCHATCHOUA		D	E	*	9							
465	TERRACCIANO FI.	cremonese	D	E		13	16	6,34	6	6,06	6,1	4,5	-0,5
466	THIAW		D	D	*	10							
436	TIAGO GABRIEL	lecce	D	D		10	16	6	5,6	5,84	5,6	2,5	0
467	TOMORI	milan	D	D		13	13	6,15	6,5	6,12	6,2	0,5	1,5
296	TRABUCCHI	parma	D	D		1							
4302	TROILO	parma	D	D		3	4	5,25	5	5,5	5,33	-1	-1
4373	TSIMIKAS	roma	D	E		6	5	5,6	5,5	5,7	5,5	-0,5	-0,5
225	TURRICCHIA		D	D	*	1							
1077	UBANI		D	E	*	5							
1075	ULINEIA BUTA		D	E	*	2							
297	VALENTI	parma	D	D		8	12	5,79	6	5,88	6	-1	0
1076	VALENTINI	verona	D	D		6	7	5,86	6	5,93	6	-0,5	-0,5
298	VALERI	parma	D	E		10	12	5,96	5,9	5,92	6	0,5	-0,5
370	VALLE	como	D	E		10	13	5,88	5,5	5,85	5,5	0,5	0
359	VAN DER BREMPT	como	D	E		2	4	5,63	5,75	5,75	5,75	-0,5	-0,5
182	VANHEUSDEN		D	D	*	2							
147	VASQUEZ	genoa	D	D		8	17	5,74	5,6	5,76	5,6	-0,5	0
433	VEIGA	lecce	D	D		7	15	5,7	5,7	5,73	5,7	-0,5	0
758	VEROLI		D	D	*	4							
117	VITI	fiorentina	D	D		2	6	5,08	5	5,33	5,25	-1,5	-1,5
751	VITIK	bologna	D	D		6	6	5,92	6	6	6	-0,5	0
299	VOGLIACCO		D	D	*	6							
372	VOJVODA	como	D	E		10	12	6,21	6,25	5,88	5,75	4	2
545	WALUKIEWICZ	sassuolo	D	D		9	16	5,81	5,9	5,91	6	-1,5	-0,5
1675	WESLEY	roma	D	E		15	15	6,6	6,75	6,13	6,13	7	5,5
83	WIETESKA		D	D	*	6							
148	ZANOLI	udinese	D	E		8	14	5,75	5,5	5,71	5,6	0,5	-0,5
85	ZAPPA	cagliari	D	E		10	15	5,87	6	5,8	5,8	1	1
23	ZAPPACOSTA	atalanta	D	E		9	14	5,86	6	5,79	5,8	1	1
4457	ZE PEDRO	cagliari	D	D		3	5	5,5		5,5	-1	0	0
666	ZEMURA	udinese	D	E		5	8	5,56	5,75	5,63	5,75	-0,5	-0,5
4408	ZIOLKOWSKI	roma	D	D		4	5	5,6	6	5,8	6	-1	-1
95	ZORTEA	bologna	D	E		11	11	6,09	6,2	6	6	1	1
732	ABILDGAARD		C	C	*	2							
619	ABUBAKAR		C	C	*	2							
772	ADDAI	como	C	T		10	10	6,65	7,38	5,9	6	7,5	5,5
468	ADLI		C	C	*	10							
86	ADOPO	cagliari	C	C		8	17	5,82	5,5	5,79	5,6	0,5	-0,5
227	ADZIC	juventus	C	T		4	4	6,88		6,13	-1	3	3
46	AEBISCHER	pisa	C	C		10	16	5,88	5,8	5,97	5,9	-1,5	-0,5
767	AFENA-GYAN		C	T	*	8							
183	AKINSANMIRO	pisa	C	C		9	12	6,04	5,75	6	5,75	0,5	0
5369	AKPA AKPRO	verona	C	C		4	9	5,5	5	5,72	5	-2	-1
4374	AL-MUSRATI	verona	C	C		6	5	5,8	5,75	5,9	5,88	-0,5	-0,5
373	ALLI		C	T	*	8							
268	ANGUISSA	napoli	C	C		19	11	7,55		6,41	-1	12,5	5,5
546	ANJORIN	torino	C	C		3	4	5,38	5	5,5	5,5	-0,5	-0,5
1060	ARAMU		C	T	*	1							
1070	ARTHUR MELO		C	C	*	3							
184	ASLLANI	torino	C	C		8	15	5,6	5,3	5,9	5,9	-4,5	-3
667	ATTA	udinese	C	C		12	13	6,5	5	6,19	5,5	4	-0,5
4223	BAILEY	roma	C	T		8	7	5,57	5,67	5,57	5,67	0	0
332	BALDANZI	roma	C	T		9	9	5,94	6,83	5,72	6	2	2,5
668	BALLARINI		C	C	*	1							
773	BALLET		C	T	*	11							
119	BARAK		C	T	*	8							
185	BARELLA	inter	C	C		17	16	6,66	6,4	6,28	6,3	6	0,5
400	BASIC	lazio	C	C		11	11	6,41	5,33	6,05	5,67	4	0
770	BATURINA	como	C	T		13	6	6,25	7	5,75	6	3	3
547	BAYEYE		C	C	*	1							
401	BELAHYANE	lazio	C	C		3	6	5,5	5,75	5,58	5,75	-0,5	-1,5
469	BENNACER		C	C	*	11							
437	BERISHA	lecce	C	C		15	12	6,92	6,67	6,17	6	9	2
301	BERNABE	parma	C	C		14	16	6,47	6	6,09	6	6	0
694	BERNEDE	verona	C	C		11	16	6,09	7	5,88	6,2	3,5	4
121	BIANCO		C	C	*	9							
1061	BOHINEN		C	C	*	5							
620	BOLOCA	sassuolo	C	C		1	2	5,25		5,25	-1	0	0
470	BONDO	cremonese	C	C		9	16	5,78	5,9	5,84	5,9	-1	0
333	BOVE	roma	C	C		1							
766	BRAMBILLA		C	C	*	2							
733	BRAUNODER		C	C	*	6							
14	BRESCIANINI	atalanta	C	C		7	4	6,75		6,13	-1	2,5	2,5
186	BUCHANAN		C	C	*	6							
256	CAJUSTE		C	C	*	2							
187	CALHANOGLU	inter	C	C		23	13	7,62	6,25	6,46	6,38	15	-0,5
621	CALIGARA		C	C	*	2							
302	CAMARA		C	C	*	9							
4273	CAMARA AB.	udinese	C	C		1							
376	CAQUERET	como	C	C		10	11	5,91	5,5	5,86	5,75	0,5	-0,5
149	CARBONI	genoa	C	T		6	10	5,65		5,75	-1	-1	-0,5
548	CASADEI	torino	C	C		8	15	5,7	5,5	5,83	5,67	-2	-0,5
503	CASTAGNETTI		C	C	*	9							
402	CATALDI	lazio	C	C		12	15	6,23	6,13	6	6	3,5	0,5
759	CAVUOTI	cagliari	C	T		1	1	5,5	5,5	5,5	5,5	0	0
695	CHARLYS		C	C	*	1							
549	CIAMMAGLICHELLA		C	C	*	1							
696	CISSE		C	T	*	2							
505	COLLOCOLO	cremonese	C	C		3	4	6,13		6,25	-1	-0,5	-0,5
637	CONCEICAO	juventus	C	T		16	13	6,58	6,88	6,15	6,25	5,5	2,5
4462	CORNET	genoa	C	T		2	3	4,17		5,17	-1	-3	-3
438	COULIBALY LA.	lecce	C	C		13	14	6,32	6,88	6	6,25	4,5	2,5
4486	CREMASCHI	parma	C	C		2	1	5,5		5,5	-1	0	0
334	CRISTANTE	roma	C	C		12	17	6,15	5,6	6,09	5,8	1	-1
3948	CUADRADO	pisa	C	C		9	9	6,28		6,06	-1	2	2
150	CUENCA	genoa	C	T		1							
